15.000000	15.000000	15.000000	15.000000	15.000000	15.000000	15.000000	15.000000	
26.244328	0.518999	26.542151	17.934554	22.167852	1.485506	47.846332	40.169074	33.734125	18.824004	30.691862	16.713029	16.369489	12.577126	19.613961	25.333398	24.351871	7.965525	19.716838	9.862351	
23.291871	41.182830	30.286204	20.721239	17.545878	9.718143	27.892810	10.311958	19.129146	6.823107	18.978021	6.281137	31.619174	4.663216	29.107621	6.334259	30.379993	16.265701	33.342013	2.897512	
23.264961	41.169275	30.634977	20.636526	19.920456	10.642852	27.566694	9.637653	19.590804	7.232360	20.020330	10.116615	31.808948	4.752753	28.977629	5.789939	28.149431	17.527888	32.919208	3.865514	
37.931197	4.039286	19.062685	14.522290	22.964696	7.167348	47.827862	40.302255	34.797707	19.000739	27.762639	13.983011	18.018091	10.846698	23.126142	15.688433	24.419454	13.433470	19.519023	9.673341	
6.592696	39.559755	35.440683	3.148896	13.924077	21.407856	17.443555	10.954940	20.697333	21.922700	23.435328	13.127469	19.841727	0.159400	34.934792	16.419981	28.326150	14.502763	19.788304	11.089460	
22.922218	42.193234	30.574367	21.362315	19.311730	10.247200	27.595756	9.609446	20.259764	9.226748	20.110203	10.428105	23.181042	5.677723	28.011823	4.327955	27.586399	25.116097	33.458815	4.364864	
22.036542	0.903976	30.418265	11.694051	13.291210	1.382583	26.849638	24.359915	27.947361	7.471953	27.506851	10.627255	21.391490	3.542006	25.686670	-8.238941	18.312907	-0.417904	31.773678	6.798471	
37.278988	5.054479	23.270837	12.501517	21.573142	12.105537	41.199693	39.930215	34.786943	18.986271	26.135010	16.088514	20.297379	10.825487	23.715701	4.677165	24.241246	16.583922	19.554394	9.698100	
23.804323	43.186407	30.882657	20.790785	19.145142	9.583396	37.639308	2.526680	20.171992	9.610776	19.747209	10.163849	23.256025	5.822902	26.943895	3.947134	26.819983	25.951909	33.341796	4.584808	
23.772728	43.170435	30.672016	20.600015	18.960703	9.562372	37.447178	2.231052	20.077241	10.167597	20.010483	10.495479	23.582340	7.072793	27.762887	-10.518147	26.910940	25.793986	18.513391	5.380582	
38.224363	4.484343	21.785367	8.021173	19.178125	12.455786	41.885040	40.496516	29.692972	18.237394	15.493869	15.023912	21.119620	10.119874	25.722409	8.733018	19.458756	9.714589	21.059488	10.145158	
18.792310	2.196586	12.814958	12.574731	14.225960	-0.181827	21.057577	15.182784	16.280605	8.860648	22.576381	15.636331	20.195459	2.472371	-7.299907	4.200741	19.863199	-3.877250	35.550402	7.305630	
6.590205	39.549665	35.245968	3.298525	11.232023	22.562025	18.450570	11.971150	19.099574	21.813885	23.287340	8.217184	19.962223	0.579622	16.308810	51.311440	21.301017	26.587806	19.810464	9.950306	
23.782801	43.643474	26.153376	18.181646	19.644697	10.374757	37.404433	2.429252	20.355134	10.001919	20.255424	10.170951	23.515644	7.005966	26.493912	-9.817156	27.050621	24.428505	18.764966	5.768423	
22.117051	43.479921	26.214605	14.274598	19.840206	10.033489	37.922979	2.384149	20.352546	9.941252	20.333663	10.345427	24.879497	12.742476	26.311237	-9.517527	27.375273	25.484590	14.825986	9.002227	
37.979136	3.971482	18.012467	12.734326	21.900619	11.407493	41.884615	40.500563	29.735378	18.243207	16.107940	12.690632	21.066081	9.255923	24.428461	7.438392	19.897843	10.334907	20.496182	8.853063	
19.072493	1.713703	11.962483	10.091575	25.712646	1.303675	25.235340	10.705823	22.051708	6.760722	23.602981	10.551178	18.469665	-0.607634	5.405928	10.528351	18.057794	-0.853460	34.522151	-5.793326	
11.136354	19.622832	10.604073	-5.902518	10.393635	20.283332	18.754595	8.809826	20.098746	19.963114	19.314920	7.915742	19.805558	0.115699	17.750210	51.871012	20.311592	29.809415	19.654663	9.888863	
38.002877	3.819905	24.254744	14.657142	19.612397	10.544898	42.016541	40.326591	26.158179	16.727204	21.240400	10.464279	23.130622	7.317823	25.710886	17.450898	19.141691	11.404780	19.216180	7.293239	
38.528373	4.619475	15.704470	10.156079	21.029583	12.083924	43.299913	39.872374	23.397702	11.525528	20.142290	10.085701	18.273658	7.468300	23.567783	14.230878	19.681603	10.719993	18.093512	10.221159	
21.528306	2.691049	10.761088	10.100194	11.276319	5.173114	18.874622	9.244604	18.918462	8.068155	22.806825	11.438520	20.708130	0.724951	8.604141	7.095540	20.420444	-1.062479	34.246977	-6.325613	
9.757951	20.247849	22.892675	2.437282	10.438447	19.840983	20.174507	10.038131	20.398873	20.198220	19.841219	9.703759	19.880544	-0.012273	17.733702	51.888874	19.903039	30.224349	20.065715	9.715254	
39.598790	3.967461	17.393722	8.818938	19.131265	10.545397	42.908641	40.504992	19.586433	11.244255	19.855810	10.483327	18.974479	11.389560	15.374302	5.984967	19.959620	10.541891	20.257087	10.407457	
19.926416	0.567433	10.357019	10.054029	9.048553	10.420571	19.831603	9.275232	20.440688	9.944924	19.745473	10.466645	20.464370	-0.631383	7.292881	9.447488	19.312504	-1.089157	36.008457	-0.427112	
9.878047	20.189354	20.052138	-0.542555	10.110923	20.065011	20.440614	9.819650	20.212992	20.208097	19.611523	10.313509	19.686954	0.430959	17.741711	52.137292	19.959685	29.890340	20.391585	10.279423	
20.221618	0.618334	9.812636	9.479321	9.706006	10.192367	20.188777	9.764153	19.521148	10.031200	19.991629	10.359325	19.448179	-0.162093	10.135888	9.840019	20.321168	-0.576596	37.305681	-0.345355	
10.234369	20.362536	20.077507	0.120206	10.257557	19.753934	20.158578	9.695254	20.288164	20.174000	20.455081	9.882663	20.431422	0.014708	18.362555	51.510229	19.715058	29.971865	20.311270	10.339641	
